protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
family,Rhabdochlamydiaceae,2,Parachlamydiales,1,21.26,4.87,14.45,21.03,16.48,17.72,7.61,25.82,23.91,36.6,6.87,13.88,12.86,14.84,13.34,22.88,16.23,17.12,3.6,10.81
family,Sarthroviridae,1,,1,14,0,6.89,4.89,3,12.78,1,14.89,7.89,8,3,10.56,15,2.89,12.78,11,17.67,14,1.89,9.89
family,Akkermansiaceae,76,Verrucomicrobiales,1,32.24,5.03,18.31,22.33,14.07,27.84,7.29,18.59,17.19,34.59,9.95,12.93,17.61,11.42,21.23,22.37,18.54,23.31,5.25,10.69
family,Gomontiellaceae,1,Oscillatoriales,1,25.19,3.12,15.28,19.98,11.86,19.91,5.59,21.27,16.13,34.17,5.64,14.35,14.52,17.32,15.74,20.45,17.65,20.62,4.37,9.42
family,Ichthyobacteriaceae,1,Flavobacteriales,1,21.61,3.1,24.11,24.64,18.32,25.32,6.05,35.4,35.45,32.52,7.74,25.42,12.36,10.12,13.15,33.63,25.54,24.44,2.77,15.07
family,Acidilobaceae,6,Acidilobales,1,38.09,3.51,19.28,26.26,11.95,31.54,6.5,17.3,15.14,40.25,8.76,8.95,19.04,8.67,26.35,24.31,16.77,35.1,4.74,13.63
family,Caedimonadaceae,3,Holosporales,1,18.6,2.91,15.13,22.03,14.97,16.76,9.16,24.19,28.03,31.32,5.82,10.89,11.04,12.05,15.16,21.43,17.58,14.2,3.13,9.47
family,Fuselloviridae,11,,1,8.5,1.23,5.84,9.95,7.98,9.8,2.2,12.84,11.98,17.38,3.63,8.69,6.47,5.21,6.25,11.49,10.85,11.84,2.32,9.06
family,Nautiliaceae,11,Nautiliales,1,17.67,2.43,15.25,22.28,16.47,16.74,4.43,29.25,31.98,27.84,6.55,18.22,9.53,6.26,9.32,15.36,12.69,17.4,2.19,12.58
family,Drexlerviridae,110,Caudovirales,1,16.06,2.54,11.79,12.52,7.68,14.28,3.34,12.27,13.06,12.69,5.74,9.11,6.27,7.28,9.66,12.04,10.36,13.23,2.74,6.86
family,Amoebophilaceae,7,Cytophagales,1,24.47,4.34,15.68,19.08,14.24,19.38,8.93,27.31,25.21,35.72,7.5,15.59,12.69,14.71,13.54,20.62,18.89,19.61,3.32,13.3
family,Spongiibacteraceae,16,Cellvibrionales,1,32.57,3.61,20.06,20.99,12.37,23.87,7.14,19.12,14.52,35.59,8.26,13.15,13.63,14.57,19.29,22.64,16.14,22.7,4.14,9.29
family,Halieaceae,24,Cellvibrionales,1,39.02,4.07,21.82,23.38,12.92,28.59,7.77,17.35,10.26,40,8.76,10.68,18.2,14.47,24.66,20.66,18.05,25.85,5.51,9.88
family,Thermoanaerobacterales Family IV. Incertae Sedis,1,Thermoanaerobacterales,1,26.21,3.52,20.77,19.97,12.19,23.17,5.62,27.35,19.62,28.45,10.18,14.3,12.8,10.9,14.95,18.32,15.72,22.55,3.76,13.17
family,Schleiferiaceae,6,Flavobacteriales,1,25.1,2.75,19.54,23.04,17.71,24.55,7.19,24.93,20.55,34.02,8.23,18.3,14.19,13.03,16.01,24.37,19.76,22.8,4.62,14.48
family,Parvibaculaceae,10,Hyphomicrobiales,1,40.4,2.83,19.75,21.34,12.81,29.29,7.22,17.29,12.52,33.16,8.73,9.21,17.07,10.31,22.9,18.1,17.89,24.16,4.66,8.34
family,Lentisphaeraceae,1,Lentisphaerales,1,25.48,4.3,21.42,24.33,16.74,23.19,8.48,24.23,28.86,35.8,8.95,18.05,14.4,14.06,15.44,25.46,17.65,20.06,4.87,13.24
family,Iodidimonadaceae,2,Iodidimonadales,1,35.98,2.63,20.26,17.77,12.25,25.7,7.02,16.95,11.94,32.65,8.35,8.78,15.41,10.98,21.06,18.31,15.88,21.4,3.97,7.06
family,Malacoherpesviridae,2,Herpesvirales,1,25.05,9.05,29.21,36.03,19.06,22.67,9.05,28.87,35.72,37.34,15.17,24.37,20.37,13.75,24.13,30.18,27.76,30,3.77,16.89
family,Kangiellaceae,7,Oceanospirillales,1,26.51,2.86,19.1,22.56,13.65,22.4,7.12,21.58,19.69,33.03,8.11,14.25,12.73,14.6,14.42,21.6,16.82,22.12,4.1,10.62
family,Steroidobacteraceae,7,Nevskiales,1,41.55,3.06,19.82,20.29,12.99,28.77,7.55,17.24,10.89,36.55,7.92,10.48,18.14,13.76,26.72,21.75,19.64,26.67,5.13,9.18
family,Turriviridae,2,Belfryvirales,1,8.96,1.09,6.11,12.73,6.14,8.9,2.35,13.5,12.63,15.26,2.92,7.39,5.83,5.42,6.03,10.63,7.55,8.8,1.09,6.32
family,Nitratiruptoraceae,9,Nautiliales,1,21.28,2.72,16.18,23.12,15.92,18.24,5.88,26.7,28.39,30.09,7.05,13.47,10.82,9.48,12.01,16.82,13.83,18.83,2.6,12.68
family,Globuloviridae,2,,1,15.55,1.87,6.46,7.55,6.48,12.18,2.66,12.46,7.94,16.65,5.01,5.71,7.83,3.74,7.83,9.23,10.41,16.57,2.8,9.72
family,Christensenellaceae,7,Eubacteriales,1,29.14,5.07,18.47,21.97,12.75,25.86,5.58,22.2,19.02,28.54,9.64,12.08,13.31,12.13,16.63,19.41,18.74,23.78,2.46,11.8
family,Roseivirgaceae,9,Cytophagales,1,24.05,2.27,19.99,24.07,18.05,24.24,6.09,25.55,23.58,33.55,8.3,19.11,12.48,12.59,14.12,23.81,19.51,22.87,3.98,13.41
family,Catenulisporaceae,5,Catenulisporales,1,48.62,2.56,20.71,17.61,9.94,32.23,7.56,12.3,6.99,34.31,6.16,7.31,20.62,10.74,24.53,19.65,22.03,28.67,5.32,7.45
family,Jiangellaceae,19,Jiangellales,1,44.2,2.13,22.28,18.76,9.29,30.72,7.19,11.59,4.64,33.28,5.77,5.92,19.32,8.81,25.86,16.95,20.06,30.57,5.26,6.91
family,Bicaudaviridae,8,,1,14.83,1.36,11.53,16.7,10.96,12.05,2.85,20.87,18.08,25.58,5.07,15.35,10.39,10.9,8.63,18.14,15.26,17.23,1.97,12.8
family,Segniliparaceae,2,Corynebacteriales,1,41.8,2.56,17.26,18.52,10.04,27.75,6.68,11.3,9.01,31.3,5.38,6.54,18.26,10.63,21.93,18.11,15.45,25.93,4.9,6.26
family,Robiginitomaculaceae,5,Maricaulales,1,34.28,2.72,20.56,18.75,13,26.23,6.24,19.71,15,30.5,8.68,11.33,15.15,10.62,18.83,20.02,18.84,21.73,3.91,8.71
family,Balneolaceae,15,Balneolales,1,23.63,2.1,21.13,25.98,16.14,24.41,6.82,24.29,19.74,32.06,8.29,16.9,13.54,13.07,16.11,23.53,19.05,22.13,4.25,12.64
family,Kordiimonadaceae,6,Kordiimonadales,1,36.15,2.8,21.17,20.14,13.24,27.68,6.99,18.29,14.26,32.35,9.07,10.34,15.2,10.52,19.69,19.06,18.82,23.82,4.2,8.9
family,Thermosediminibacteraceae,5,Thermosediminibacterales,1,22.45,3.11,14.59,23.61,12.74,22.55,4.29,24.7,22.93,29.03,7.74,11.73,11.73,7.05,14.99,15.63,13.4,22.65,2.15,9.94
family,Patulibacteraceae,4,Solirubrobacterales,1,48.08,2.2,21.12,17.74,8.36,32.35,6.6,11.1,5.97,33.33,4.97,5,20.32,8.42,28.91,15.27,19.37,29.4,4.29,5.28
family,Actinospicaceae,5,Catenulisporales,1,46.2,2.75,18.98,18.18,9.25,30.46,7.31,11.39,6.19,33.9,5.52,6.58,19.44,9.86,25.32,18.24,20.17,27.01,5.05,7.42
family,Endozoicomonadaceae,13,Oceanospirillales,1,29,3.62,19.04,20.99,12.92,23.44,7.54,19.51,16.65,34.36,8.32,13.64,14.38,15.13,17.28,22.57,18.1,22.26,4.23,9.75
family,Chrysiogenaceae,3,Chrysiogenales,1,30.19,3.9,17.96,22.3,13.84,24.38,8.83,22.2,13.98,34.76,9.05,11.79,14.44,14.93,20.44,21.43,18.51,23.66,3.49,10.25
family,Endornaviridae,37,Martellivirales,1,243,89.91,258.64,258.49,133.2,238.12,129.01,295.05,286.58,406.64,136.64,270.47,175.26,157.01,198.78,289.23,310.84,298.18,66.92,153.51
family,Porticoccaceae,2,Cellvibrionales,1,28.85,3.22,18.98,21.97,17.13,24.89,6.7,20.88,16.36,35.56,10.04,13.59,16.87,12.11,19.81,20.82,21.1,25.84,6.33,14.14
family,Prolixibacteraceae,21,Marinilabiliales,1,25.12,3.08,20.94,25.14,18.63,25.64,6.89,26.13,25.18,34.14,8.95,20.29,14.14,13.23,15.21,23.5,20.15,24.27,4.95,15.24
family,Mariprofundaceae,8,Mariprofundales,1,32.28,3.59,18.36,20.66,11.96,24.04,8.43,19.86,14.56,33.71,9.76,10.68,13.36,12.7,18.56,20.35,15.55,22.38,4.15,8.23
family,Marnaviridae,19,Picornavirales,1,104.89,25.08,82.29,77.18,70.16,86.61,30.16,75.55,75.61,115.76,37.21,67.11,70.45,47.97,68.53,110.13,96.11,98.13,21.11,53.39
family,Mesoniviridae,12,Nidovirales,1,88.97,37.83,94.8,79.77,70.06,53.98,60.88,131.59,102.69,178.15,36.69,125.37,80.61,73.22,70.46,103.23,140.52,94.19,11.23,108.74
family,Sphaerolipoviridae,7,Halopanivirales,1,18.54,1.48,15.89,14.08,4.61,16.75,3.07,5.34,4.45,13.36,3.32,4.76,9.91,6.57,12.19,9.53,10.38,13.51,2.94,5.13
family,Demequinaceae,26,Micrococcales,1,46.78,1.96,21.49,19.95,9.38,30.03,6.99,13.93,6.5,31.99,6.78,6.07,17.41,8.72,23.16,18.19,20.31,30.39,5.23,6.65
family,Syntrophorhabdaceae,1,Syntrophorhabdales,1,24.77,3.74,17.03,21.36,13.08,24.61,6.15,21.48,18.79,29.3,8.15,10.35,13.17,8.38,19.6,17.54,16.33,22.34,3.18,9.86
family,Bidnaviridae,2,Polivirales,1,23.21,9.05,32.65,29.48,27,27.55,7.82,45.87,34.36,44.57,8.43,43.49,21.82,17.18,24.69,39.94,34.29,26.24,5.88,28.77
family,Solibacteraceae,4,Bryobacterales,1,38.46,3.1,17.11,17.98,13.04,28.84,6.8,15.69,11.16,33.22,7.36,10.69,19.07,12.26,23.76,19.98,18.79,24.57,5.06,9.23
family,Trueperaceae,1,Trueperales,1,42.64,2.1,14.66,21.19,11.82,28.23,6.47,10.18,6.89,39.7,5.12,6.46,18.68,9.29,25.64,14.97,17.26,25.93,4.34,8.09
family,Thorselliaceae,1,Enterobacterales,1,25.57,3,18,20.72,14.86,20.94,7.08,27.1,20.32,35.39,7.83,17.94,13.16,14.16,13.51,22.86,19.31,20.35,3.84,10.94
family,Nitrosopumilaceae,23,Nitrosopumilales,1,15.99,2.82,14.72,17.82,10.85,17.05,4.42,21.78,20.85,21.26,6.71,11.92,9.43,7.67,9.62,18.14,13.55,16.41,2.3,7.7
family,Criblamydiaceae,2,Parachlamydiales,1,26.59,3.88,17.97,27.62,18.89,22.82,7.53,25.14,27.69,40.48,7.8,14.61,15.68,12.67,16.38,25.62,17.31,20.21,3.79,11.04
family,Alsobacteraceae,2,Hyphomicrobiales,1,43.9,2.56,17.41,17.4,11.4,28.37,5.9,14.44,9.74,32.46,7.51,7.26,17.67,9.68,23.85,16.35,15.99,25.15,4.15,6.54
family,Amorphaceae,5,Hyphomicrobiales,1,45.32,2.55,19.72,19.13,12.06,29.74,6.56,16.73,8.21,32.85,8.14,7.5,18.03,8.24,23.81,16.85,18.81,26.61,4.11,7.06
family,Nimaviridae,1,,1,32.21,9.36,32.04,39.37,22.77,30.59,9.65,31.25,38.78,41.45,14.07,32.6,23.49,16.08,27.59,47.19,32.23,33.58,4.1,15.5
family,Kitaviridae,5,Martellivirales,1,29.11,13.52,35.81,27.53,29.72,27.05,14.33,31.22,30.82,50.28,12.14,23.49,23.57,13.68,30.91,44.85,27.97,49.23,3.81,23.6
family,Sneathiellaceae,9,Sneathiellales,1,32.33,2.87,18.55,20.62,12.84,25.76,6.36,19.57,14.7,32.02,8.45,10.71,14.47,10.29,18.21,18.72,16.87,22.5,3.77,8.16
family,Methanoregulaceae,4,Methanomicrobiales,1,26.11,3.85,15.98,18.4,11.46,24.01,5.81,20.84,12.92,27.3,7.47,9.69,14.52,8.69,16.89,17.66,18.34,22.57,3.04,8.94
family,Bryobacteraceae,2,Bryobacterales,1,39.63,3.17,18.15,20.86,14.67,30.45,7.2,17.62,14.26,38.47,8.23,12.18,19.94,14.2,24.82,23.04,20.53,26.31,5.59,10.14
family,Crenotrichaceae,1,Methylococcales,1,26.8,3.27,16.72,15.86,12.17,20.27,7.17,19.7,16.41,31.41,6.94,13.4,12.38,13.23,13.46,18.33,17.24,20.09,3.84,9.18
family,Rubritaleaceae,3,Verrucomicrobiales,1,29.77,3.58,19.31,22.09,13.34,25.04,7.91,19.57,18.93,32.95,8.06,12.6,14.96,12.74,16.81,22.97,18.53,22.27,4.76,10.04
family,Ktedonobacteraceae,4,Ktedonobacterales,1,29.76,3.27,14.27,19.45,11.25,22.2,8.49,16.92,10.57,35.4,6.92,9.52,16.05,16.48,20.35,19.09,18.39,20.94,4.91,9.5
family,Ruaniaceae,11,Micrococcales,1,43.37,1.93,20.07,18.44,8.82,29.66,7.02,12.73,4.55,32.32,5.9,5.78,18.9,9.39,23.99,16.84,20.09,28.58,5.31,6.42
family,Cohaesibacteraceae,7,Hyphomicrobiales,1,34.28,3.06,19.38,19.4,12.81,25.6,6.83,19.41,14.36,32.9,9.14,10.24,14.66,11.36,18.34,20.11,16.83,22.39,4,7.75
family,Natranaerobiaceae,2,Natranaerobiales,1,17.23,2.6,17.29,24.76,12.32,20.18,5.28,24.32,21.36,29.04,7.1,15.02,10.5,10.42,11.5,18.11,15.32,19.95,2.31,10.59
family,Hytrosaviridae,2,,1,13.29,6.75,20.74,19.87,17.79,11.9,7.68,29.68,23.42,32.04,9.38,27.61,12.57,13.14,16.51,24.01,20.2,18.62,2.43,17.13
family,Thioalkalispiraceae,2,Chromatiales,1,31.88,2.89,17.12,19.51,10.48,23.43,7.6,15.69,10.34,33.71,7.45,8.91,14.53,12.89,21.37,15.1,14.82,21.54,4.11,8.4
family,Algiphilaceae,1,Nevskiales,1,42.02,3.18,19.54,21.01,11.06,27.85,7.3,13.98,7.44,34.39,7.47,7.66,16.9,11.55,26.04,16.96,15.45,22.92,4.72,7.43
family,Puniceicoccaceae,9,Puniceicoccales,1,33.57,3.82,22.88,26.45,15.83,28.62,7.68,22.49,16.7,37.26,8.32,13.57,17.7,12.93,22.02,25.49,19.74,25.59,5.38,11.13
family,Cyanothecaceae,2,Oscillatoriales,1,23.38,3.11,14.93,18.94,11.84,20.1,5.89,19.95,13.8,34.83,5.66,12.71,15.05,17.14,15.54,18.66,17.04,19.11,4.53,9.43
family,Fulvivirgaceae,14,Cytophagales,1,24.95,2.67,20.34,23.25,17.77,24.4,6.94,25.7,24.39,33.96,8.04,19.34,13.22,12.82,14.51,23.91,20.43,23.58,4.25,14.55
family,Barnesiellaceae,10,Bacteroidales,1,27.85,5.45,22.87,24.54,17.05,27.9,7.53,27.64,25.01,33.81,9.89,21.32,15.4,12.87,17.74,27.51,23.73,25.59,5.05,18.34
family,Geminicoccaceae,4,Rhodospirillales,1,38.76,2.63,17.47,17.24,10.83,27.37,6.43,14.65,7.71,33.81,7.22,6.68,17.04,10.15,23.47,14.98,15.18,23.14,4.35,6.31
family,Celerinatantimonadaceae,1,,1,27.93,3.77,16.28,17.38,12.88,21.47,8.46,21.35,15.76,34.68,8.29,13.1,13.13,17.76,15.46,21.23,15.95,21.32,4.26,10.12
family,Ferrovaceae,4,Ferrovales,1,26.74,2.95,15.16,17.88,11.98,22.22,8.34,18.35,13.3,34.05,7.42,11.1,14.28,13.87,17.65,18.57,16.65,21.44,4.35,8.22
family,Litoricolaceae,1,Oceanospirillales,1,36.94,3.06,19.36,16.09,10.9,25.89,6.76,15.6,9.46,33.61,8.02,9.22,14.5,13.18,19.77,18.05,16.29,23.93,4.67,7.05
family,Elusimicrobiaceae,2,Elusimicrobiales,1,30.19,3.87,15.92,20.56,15.53,22.63,5.38,21.44,25.6,31.38,7.94,14.49,13.49,11.44,13.96,19.02,17.47,22.17,3.16,11.28
family,Nitriliruptoraceae,1,Nitriliruptorales,1,44.15,2.2,23.15,19.21,8.42,30.26,7.44,10.94,3.89,34.17,4.89,4.56,19.06,8.35,26.66,14.72,19.78,30.82,4.53,5.33
family,Methylacidiphilaceae,7,Methylacidiphilales,1,22,3.9,13.57,22.57,16.74,21.97,6.43,23.02,22.06,35.46,6.34,11.49,15.81,11.61,15.79,21.59,13.63,19.05,4.8,10.28
family,Ampullaviridae,3,,1,5.87,1.64,6.72,9.2,7.13,6.05,1.67,11.93,10.47,14.07,3.11,7.61,5.25,4.51,4.23,8.63,6.94,8.33,0.85,7.32
family,Granulosicoccaceae,2,Chromatiales,1,32.1,3.3,19.22,19.8,11.97,24.43,7.45,19.2,12.37,34.16,8.42,11.42,14.15,13.12,18.89,21.11,17.54,23.17,4.16,8.64
family,Polycipiviridae,8,Picornavirales,1,46.41,6.94,42.06,44.46,38.04,41.28,16.99,52.3,45.81,61.83,22.75,41.48,39.93,32.22,34.65,53.25,48,45.21,10.57,30.67
family,Acanthopleuribacteraceae,1,Acanthopleuribacterales,1,44.68,4.09,27.02,27.86,19.9,34.68,11.3,20.74,16.82,47.57,9.45,16.43,23.55,19.03,29.93,23.67,25.8,30.77,6.51,12.07
family,Magnetococcaceae,3,Magnetococcales,1,34.2,3.22,17.81,20.88,12.31,25.26,8.68,17.06,12.99,36.32,9.22,9.77,16.23,16.1,21.39,18.55,16.82,22.91,4.98,8.42
family,Chaseviridae,14,Caudovirales,1,17.57,2.5,12.12,12.78,7.89,14.95,4.2,12.03,12.14,16.01,5.73,9.72,7.99,8.27,10.05,13.19,12.61,14.55,2.91,6.99
family,Desulfarculaceae,3,Desulfarculales,1,36.33,4.09,17.15,20.44,12.12,27.82,6.48,15.72,15.54,37.3,8.78,9.52,16.65,12.9,21.07,16.9,14.38,23.35,4.3,8.28
family,Kiloniellaceae,5,Kiloniellales,1,28.88,3.08,18.84,20.47,12.83,24.52,6.46,20.32,16.27,32.5,7.86,11.94,13.82,11.46,16.43,20.69,17.22,21.8,3.89,8.46
family,Chthonomonadaceae,1,Chthonomonadales,1,38.01,4.39,18.01,22.75,14.19,28.76,9.66,19.98,12.51,42.62,7.69,12.43,23.01,17.15,25.08,20.73,21.37,27.11,5.78,12.06
family,Pyrinomonadaceae,1,Blastocatellales,1,39.2,3.1,18,25.57,13.95,26.89,6.68,20.86,11.08,36.38,6.74,10.09,17.13,11.5,32.36,18.58,17.71,24.85,4.41,9.74
family,Ackermannviridae,63,Caudovirales,1,15.69,2.62,14.91,15.33,10.01,15.51,4.38,14.47,14.86,18.44,6.66,11.93,8.94,8.73,11.43,14.61,13.82,16.5,3.27,8.94
family,Elioraeaceae,4,Rhodospirillales,1,50.34,2.6,16.04,18.24,10.93,29.16,6.21,14.34,6.04,35.04,7.02,5.96,19.68,7.82,28.17,13.1,16.14,25.18,4.74,5.53
family,Ilumatobacteraceae,5,Acidimicrobiales,1,42.43,2.66,24.92,19.21,10.51,30.01,7.25,14.73,5.36,31.35,6.56,6.95,18.87,8.48,24.15,18.85,21.15,30.56,5.05,6.26
family,Candidatus Clavichlamydiaceae,1,Chlamydiales,1,23.41,5.8,17,22.83,18.78,20.28,9.04,30.66,27.57,44.13,8.58,19.68,15.96,15.01,13.07,33.43,21.65,20.4,2.96,11.22
family,Haloplasmataceae,1,Haloplasmatales,1,15.67,2.6,18.71,22.09,14.39,18.43,6.31,28.49,23.69,29.73,7.51,18.5,8.78,9.36,11.33,18.42,17.7,20.45,2.25,14.54
family,Baekduiaceae,1,Rubrobacterales,1,45.69,2.58,18.51,16.81,8.44,29.6,7.17,10.96,4.84,31.72,5.39,4.55,18.25,7.87,26.54,13.7,16.68,26.64,4.11,5.45
family,Nitrososphaeraceae,9,Nitrososphaerales,1,15.7,2.37,13.44,14.69,10.05,15.75,4.44,20,16.89,21.2,6.04,13.17,9.12,7.53,10.45,18.24,13.04,15.64,2.17,8.09
family,Pleioneaceae,5,Oceanospirillales,1,26.88,3.35,20.19,23.22,15.51,22.79,7.23,23.59,20.81,35.35,7.82,17.48,13.13,15.81,15.71,26.13,18.4,23.07,4.42,11.26
family,Lavidaviridae,7,Priklausovirales,1,15.26,3.02,15.23,16.99,11.21,17,3.77,19.08,24.86,22.52,6.03,18.92,11.16,9.08,10.61,18.47,17.23,14.56,2.11,12.05
family,Phycisphaeraceae,3,Phycisphaerales,1,39.83,3.32,21.91,21.56,12.42,30.15,7.9,16.79,12.61,34.85,8.12,10.89,18.97,11.96,22.88,19.03,19.14,25.89,5.06,8.51
family,Caldicoprobacteraceae,3,Eubacteriales,1,21.41,3.1,16.74,21.87,11.13,21.07,6.32,24.33,20.55,28.06,8.76,13.73,11.54,9.52,14.97,15.16,12.57,23.61,2.42,13.48
family,Salinarimonadaceae,4,Hyphomicrobiales,1,46.31,2.27,18.39,18.48,10.52,27.68,6.25,15.05,6.44,33.14,6.9,5.99,16.91,8.21,26.91,15.14,15.71,24.47,3.61,5.81
family,Marinifilaceae,15,Marinilabiliales,1,22.88,3.56,20.31,24.65,18.01,23.34,6.42,28.27,27.95,33.83,8.8,20.71,11.9,12.04,13.34,24.24,18.2,22.19,3.94,14.49
family,Methanocellaceae,3,Methanocellales,1,24.75,3.66,16.03,18.03,10.51,22.55,4.89,20.33,16.9,26.31,8.8,9.83,12.62,6.86,15.37,17.37,14.75,21.89,2.68,10.34
family,Candidatus Nanopelagicaceae,9,Candidatus Nanopelagicales,1,33.9,2.36,17.26,18.89,12.15,25.59,5.91,21.95,17.2,31.63,6.99,10.99,13.81,9.78,16.59,21.95,18.43,24.74,3.89,7.64
family,Ignavibacteriaceae,1,Ignavibacteriales,1,20.4,2.5,19.01,23.73,20.03,21.99,5.19,31.54,28.15,33.65,6.74,21.81,12.85,10.86,13.17,24.37,18.38,21.73,3.64,14.61
family,Euzebyaceae,3,Euzebyales,1,45.25,2.33,25.58,19.95,9.33,32.29,7.61,13.34,4.73,34.47,6.72,6.22,20.66,9.97,25.26,17.71,22.78,32.24,4.93,5.85
family,Orbaceae,44,Orbales,1,23.29,3.53,17.17,17.47,13.67,19.75,6.57,26.38,20.47,32.66,7.56,17.34,11.75,14.57,12.53,20.31,17.11,19.68,3.6,11.41
family,Motilibacteraceae,4,Motilibacterales,1,49.22,2.27,19.6,18.01,8.14,31.94,6.35,8.17,5.39,36.02,4.69,4.99,20.15,9.2,27.04,18.13,19.41,32.76,4.91,6.3
family,Solinviviridae,2,Picornavirales,1,174,48.75,190.75,193.5,198.75,187.25,68.75,220.75,234.75,264.5,81.75,221.25,142,136.5,132.5,230.75,196.5,202.5,41.75,132.25
family,Arenicellaceae,2,Arenicellales,1,32.05,3.29,20.29,19.39,13.76,24.23,7.53,20.05,14.17,34.53,7.86,13.99,14.05,14.89,17.99,23.88,18.92,24.82,4.28,10.18
family,Thermosporotrichaceae,1,Ktedonobacterales,1,30.4,3.59,14.55,21.51,11.98,22.5,8.2,18.15,11.59,37.42,7.21,9.2,17.12,16.81,21.47,18.38,18.23,21.72,4.72,10.04
family,Nyamiviridae,12,Mononegavirales,1,49.84,14.54,36.99,45.51,23.8,42.7,18.42,37.74,38.42,73.92,17.44,23.33,37.32,25.67,45.28,53.37,43.31,41.43,10.51,24.72
family,Cesiribacteraceae,2,Cytophagales,1,27.25,2.48,16.22,23.75,15.33,24.08,6.81,19.99,18.44,36.22,7.51,14.18,14.44,15.49,17.04,20.83,17.13,21.15,4.26,13.12
family,Kosmotogaceae,16,Kosmotogales,1,20.99,2.47,16.93,24.46,15.99,23.1,4.79,24.7,20.02,32.11,8.17,12.36,12,7.08,16.74,22.61,15.61,23.6,3.31,11.21
family,Megabirnaviridae,3,Ghabrivirales,1,122.58,14.42,60.17,52.25,36.58,85.17,24.5,37.58,25,96.83,31.5,43.42,43.25,38.5,80.08,62.42,63.17,82,18.25,30.33
family,Methermicoccaceae,1,Methanosarcinales,1,23.06,4.33,13.82,23.25,9.27,22.02,6.69,17.17,12.9,28.33,8.33,7.14,12.17,6.33,19.72,16.56,13.26,25.03,2.68,8.61
family,Genomoviridae,107,Geplafuvirales,1,20.13,4.91,19.59,13.25,13.66,24.89,6.94,12.99,12.64,19.33,6.17,11.95,14.48,7.95,24.94,21.19,18.82,16.89,7.48,11.74
family,Breoghaniaceae,2,Hyphomicrobiales,1,39.66,2.83,18.92,18.59,11.78,27.27,6.38,16.78,10.15,31.27,8.08,8.12,15.75,9.09,22.23,17.23,17.29,23.54,4,6.97
family,Candidatus Babeliaceae,1,Candidatus Babeliales,1,17.41,3.7,17.57,19.77,16.07,15.15,5.11,33.66,29.56,36.33,5.78,25.76,9.36,12.18,10.48,23.55,16.14,16.45,2.53,13.93
family,Fervidicoccaceae,1,Fervidicoccales,1,18.22,2.18,13.06,22.64,13.05,19.88,3.87,28.32,23.7,29.55,7.03,12.91,11.61,5.72,13.16,22.26,12.76,19.91,2.87,12.5
family,Armatimonadaceae,1,Armatimonadales,1,37.02,3.35,16.58,20.54,12.23,27.67,6.94,13.92,13.59,38.39,5.86,9.18,19.58,12.88,21.93,18.73,21.22,23.37,5.5,8.68
family,Terrimicrobiaceae,1,Terrimicrobiales,1,36.71,3.4,18.19,20.45,14.53,28.81,6.92,18.89,13.59,35.02,7.24,11.2,18.79,11.81,22.45,22.74,19.9,25,5.69,9.37
family,Caldisericaceae,1,Caldisericales,1,17.89,1.84,15.53,23.67,17.3,21.01,4.49,29.39,26.48,31.04,6.16,15.78,11.81,6.67,12.07,19.51,16.53,23.19,2.13,12.18
family,Marseilleviridae,8,Pimascovirales,1,12.57,6.06,11.59,20.55,13.8,14.86,4.43,11.95,21.18,21.52,5.04,9.66,9.54,8.32,13.51,18.52,12.45,15.68,3.68,7.56
family,Clavaviridae,1,,1,8.79,1,5.29,6.71,4.07,8.64,1.57,7.5,5.29,13.36,2.79,3.64,5.29,2.71,6.71,5.64,5.57,10,2.07,4.29
family,Oligoflexaceae,1,Oligoflexales,1,32.42,3.9,19.51,22.39,15.14,25.41,8.22,19.87,17.2,38.6,8.54,11.96,17.13,15.95,21.96,22.98,18.59,22.99,4.99,10.05
family,Rubricoccaceae,3,Rhodothermales,1,47.6,1.94,23.63,21.47,11.95,32.65,6.5,11.76,5.76,36.1,5.9,6.87,20.66,9.67,27.49,18.46,21.07,30.73,4.77,8.44
family,Thermogemmatisporaceae,4,Thermogemmatisporales,1,38.81,3.66,14.38,23.12,11.3,27.14,7.84,16.23,7.28,44.62,6.33,7.87,20.81,17.39,27.18,20.61,17.89,23.93,5.33,9.89
family,Ardenticatenaceae,2,Ardenticatenales,1,41.52,2.3,19.37,21.35,12.67,27.72,7.95,17.48,7.49,38.43,7.3,9.69,20.67,12.26,25.16,15.21,20.61,26.99,6.19,9.76
family,Hepeviridae,7,Hepelivirales,1,66.24,17.86,35.57,28.1,26.9,46.53,21.02,29.15,22.2,68.27,13.16,24.13,52.95,26.84,46.24,51.37,51.45,51.65,10.38,19.93
family,Salinibacteraceae,1,Rhodothermales,1,36.28,2.15,24.57,24.59,11.83,28.01,7.58,13.22,7.17,34.23,6.62,8.72,18.79,12.59,25.86,20,21.61,27.36,4.47,9.54
family,Aggregatilineaceae,1,Aggregatilineales,1,38.98,2.62,22.35,20.26,12.33,27.68,7.36,18.39,7.68,37.41,8.21,9.69,19.45,13.36,22.43,18.4,20.92,27.77,5.66,10.41
